age,name,birth_date,gender,state,city,country,salary
27,Henry,,Female,Cear�,S�o Paulo,Brazil,319963.0
27,Juan,,Female,,S�o Paulo,Brazil,
27,Nicholas,,Female,,,Brazil,798161.0
27,Mary,,Female,Rio Grande do Sul,S�o Paulo,Brazil,373109.0
30,Janice,,Male,Minas Gerais,S�o Paulo,Brazil,18126.0
30,Edward,,Male,Bahia,Rio de Janeiro,Brazil,376275.0
27,Angela,,Female,Paran�,S�o Paulo,Brazil,8108.0
27,James,,Female,Rio de Janeiro,Bras�lia,Brazil,19892.0
10,Donna,,,Pernambuco,Bras�lia,Brazil,65360.0
10,Emily,,,,Rio de Janeiro,Brazil,298752.0
27,Kathleen,,Female,Rio Grande do Sul,Bras�lia,Brazil,720278.0
27,Natalie,,Female,Bahia,Rio de Janeiro,Brazil,11896.0
30,Pamela,,Male,Minas Gerais,S�o Paulo,Brazil,574216.0
30,Carol,,Male,Rio de Janeiro,,Brazil,707041.0
10,Michelle,,,Minas Gerais,,Brazil,995537.0
27,Tyler,,Female,Cear�,,Brazil,198574.0
27,Alexander,,Female,Rio de Janeiro,,Brazil,
27,Ronald,,Female,Minas Gerais,,Brazil,916827.0
27,Bruce,,Female,,,Brazil,534008.0
30,Patricia,,Male,Pernambuco,Rio de Janeiro,Brazil,945421.0
30,Stephanie,,Male,Rio Grande do Sul,,Brazil,884176.0
27,Steven,,Female,S�o Paulo,Rio de Janeiro,Brazil,75961.0
27,Brian,,Female,Paran�,,Brazil,984132.0
30,Julie,,Male,Bahia,Bras�lia,Brazil,941189.0
30,Donna,,Male,,S�o Paulo,Brazil,494686.0
27,Susan,,Female,Rio de Janeiro,Rio de Janeiro,Brazil,874589.0
27,Kelly,,Female,,,Brazil,74245.0
30,Barbara,,Male,Rio Grande do Sul,Rio de Janeiro,Brazil,599918.0
30,Jerry,,Male,Minas Gerais,Rio de Janeiro,Brazil,275068.0
30,Jesse,,Male,,Bras�lia,Brazil,4977.0
30,Stephanie,,Male,Bahia,Rio de Janeiro,Brazil,720588.0
30,Joseph,,Male,Cear�,Bras�lia,Brazil,661616.0
30,Diana,,Male,Rio Grande do Sul,Bras�lia,Brazil,851191.0
27,Diane,,Female,Minas Gerais,S�o Paulo,Brazil,254364.0
30,Noah,,Male,,Bras�lia,Brazil,719504.0
27,Charles,,Female,,,Brazil,920432.0
27,Sharon,,Female,Bahia,,Brazil,81793.0
27,Samantha,,Female,,S�o Paulo,Brazil,347907.0
27,Amber,,Female,Cear�,,Brazil,718897.0
30,Sarah,,Male,Minas Gerais,,Brazil,948009.0
30,Peter,,Male,Rio de Janeiro,,Brazil,59780.0
30,Juan,,Male,,,Brazil,
10,Judy,,,S�o Paulo,Rio de Janeiro,Brazil,688169.0
30,Ralph,,Male,,Bras�lia,Brazil,5695.0
27,James,,Female,Cear�,S�o Paulo,Brazil,533962.0
30,Edward,,Male,Paran�,S�o Paulo,Brazil,476424.0
27,Heather,,Female,,Rio de Janeiro,Brazil,472665.0
30,Sharon,,Male,Pernambuco,Bras�lia,Brazil,421362.0
10,Matthew,,,Rio de Janeiro,S�o Paulo,Brazil,162807.0
30,Matthew,,Male,Paran�,Rio de Janeiro,Brazil,444859.0
10,John,,,Paran�,Bras�lia,Brazil,38601.0
30,Christine,,Male,Minas Gerais,Rio de Janeiro,Brazil,
30,Gloria,,Male,,,Brazil,99157.0
30,Susan,,Male,Rio de Janeiro,,Brazil,628575.0
27,Jesse,,Female,,,Brazil,685012.0
30,Marie,,Male,S�o Paulo,,Brazil,65009.0
10,George,,,Pernambuco,Bras�lia,Brazil,
30,Carol,,Male,Paran�,Rio de Janeiro,Brazil,37227.0
27,Justin,,Female,Cear�,Rio de Janeiro,Brazil,752821.0
10,Eugene,,,Rio Grande do Sul,,Brazil,168286.0
27,Philip,,Female,Cear�,,Brazil,279818.0
27,Aaron,,Female,Bahia,Bras�lia,Brazil,
10,Billy,,,S�o Paulo,,Brazil,388480.0
30,Samantha,,Male,Bahia,,Brazil,660468.0
27,Brenda,,Female,Cear�,,Brazil,
27,Natalie,,Female,,,Brazil,125592.0
30,Aaron,,Male,,,Brazil,459675.0
27,Albert,,Female,Pernambuco,S�o Paulo,Brazil,
30,Amber,,Male,Cear�,,Brazil,475764.0
27,Daniel,,Female,Bahia,S�o Paulo,Brazil,993286.0
27,Steven,,Female,,,Brazil,85659.0
27,Samantha,,Female,Pernambuco,Rio de Janeiro,Brazil,87302.0
30,Billy,,Male,Rio Grande do Sul,S�o Paulo,Brazil,
27,Janice,,Female,Minas Gerais,S�o Paulo,Brazil,269781.0
30,Sandra,,Male,Bahia,,Brazil,976446.0
30,Donna,,Male,Rio de Janeiro,S�o Paulo,Brazil,275372.0
30,Madison,,Male,Paran�,Rio de Janeiro,Brazil,541856.0
10,Peter,,,Pernambuco,Rio de Janeiro,Brazil,994415.0
27,Denise,,Female,,Rio de Janeiro,Brazil,570137.0
10,Andrea,,,Cear�,Rio de Janeiro,Brazil,387861.0
10,Catherine,,,Bahia,S�o Paulo,Brazil,
30,Kevin,,Male,Cear�,Rio de Janeiro,Brazil,
27,Frank,,Female,S�o Paulo,Bras�lia,Brazil,69920.0
30,Katherine,,Male,Cear�,S�o Paulo,Brazil,767987.0
27,Joan,,Female,Rio de Janeiro,Bras�lia,Brazil,963946.0
27,Brittany,,Female,,Rio de Janeiro,Brazil,555604.0
27,Marilyn,,Female,Paran�,Rio de Janeiro,Brazil,
27,Gabriel,,Female,Rio de Janeiro,S�o Paulo,Brazil,954283.0
27,Joyce,,Female,Cear�,S�o Paulo,Brazil,
10,Olivia,,,Rio Grande do Sul,,Brazil,473378.0
30,Kelly,,Male,Paran�,Bras�lia,Brazil,
27,Samantha,,Female,Pernambuco,Bras�lia,Brazil,973584.0
30,Janet,,Male,Rio Grande do Sul,S�o Paulo,Brazil,468961.0
27,Arthur,,Female,,S�o Paulo,Brazil,605955.0
30,Willie,,Male,Cear�,,Brazil,508714.0
10,Kayla,,,Rio de Janeiro,S�o Paulo,Brazil,885941.0
30,Dylan,,Male,,,Brazil,792374.0
30,Sophia,,Male,Rio Grande do Sul,Rio de Janeiro,Brazil,319865.0
30,Cynthia,,Male,S�o Paulo,S�o Paulo,Brazil,558836.0
27,Donald,,Female,Cear�,Rio de Janeiro,Brazil,218191.0
10,David,,,Rio Grande do Sul,Rio de Janeiro,Brazil,139849.0
27,Sandra,,Female,Paran�,Rio de Janeiro,Brazil,938642.0
30,Lori,,Male,Pernambuco,S�o Paulo,Brazil,954419.0
27,Natalie,,Female,,Bras�lia,Brazil,858730.0
10,Raymond,,,Rio Grande do Sul,,Brazil,524204.0
30,Brittany,,Male,,,Brazil,654519.0
27,Karen,,Female,Rio de Janeiro,S�o Paulo,Brazil,442088.0
30,Brenda,,Male,Paran�,,Brazil,64403.0
27,Eric,,Female,,S�o Paulo,Brazil,
30,Donald,,Male,Minas Gerais,,Brazil,759526.0
30,Roy,,Male,S�o Paulo,S�o Paulo,Brazil,662715.0
10,Matthew,,,Minas Gerais,Bras�lia,Brazil,669197.0
30,William,,Male,Cear�,Bras�lia,Brazil,204076.0
27,Laura,,Female,Minas Gerais,S�o Paulo,Brazil,30341.0
27,Noah,,Female,S�o Paulo,Bras�lia,Brazil,209883.0
30,Amanda,,Male,Rio Grande do Sul,,Brazil,12618.0
10,Philip,,,S�o Paulo,Rio de Janeiro,Brazil,648318.0
30,Pamela,,Male,Pernambuco,Bras�lia,Brazil,804728.0
30,Grace,,Male,Bahia,Rio de Janeiro,Brazil,452734.0
30,Zachary,,Male,Paran�,,Brazil,167778.0
27,Sharon,,Female,S�o Paulo,,Brazil,99919.0
30,Kevin,,Male,Paran�,,Brazil,438052.0
30,Judy,,Male,Rio de Janeiro,S�o Paulo,Brazil,131674.0
27,Carolyn,,Female,,,Brazil,
10,Kevin,,,Minas Gerais,Bras�lia,Brazil,
30,Emma,,Male,Minas Gerais,Bras�lia,Brazil,758566.0
30,Karen,,Male,Minas Gerais,Rio de Janeiro,Brazil,982122.0
30,Kayla,,Male,,,Brazil,314400.0
30,Stephen,,Male,,Bras�lia,Brazil,615105.0
27,Noah,,Female,Cear�,Rio de Janeiro,Brazil,153027.0
30,Anna,,Male,Cear�,S�o Paulo,Brazil,648547.0
27,Kathleen,,Female,Paran�,,Brazil,238530.0
30,Megan,,Male,Pernambuco,S�o Paulo,Brazil,848156.0
27,Philip,,Female,Cear�,,Brazil,889732.0
30,Arthur,,Male,Cear�,Bras�lia,Brazil,898416.0
30,Albert,,Male,Rio Grande do Sul,,Brazil,564521.0
27,Roger,,Female,Minas Gerais,,Brazil,
27,Bryan,,Female,Bahia,,Brazil,119067.0
10,Martha,,,,Bras�lia,Brazil,511476.0
30,Peter,,Male,,,Brazil,61456.0
30,Willie,,Male,,,Brazil,684859.0
27,Richard,,Female,Rio de Janeiro,,Brazil,968734.0
30,Tyler,,Male,Paran�,,Brazil,661730.0
10,Andrew,,,,Bras�lia,Brazil,857078.0
27,Stephen,,Female,Cear�,,Brazil,807297.0
30,Jesse,,Male,Rio de Janeiro,Bras�lia,Brazil,932190.0
27,Martha,,Female,,S�o Paulo,Brazil,759706.0
27,Ralph,,Female,Bahia,,Brazil,463175.0
10,Jacqueline,,,Bahia,Bras�lia,Brazil,879296.0
27,Randy,,Female,,S�o Paulo,Brazil,
10,Jacob,,,S�o Paulo,,Brazil,71443.0
10,Laura,,,Pernambuco,S�o Paulo,Brazil,148607.0
27,William,,Female,Paran�,S�o Paulo,Brazil,45040.0
27,Gloria,,Female,Bahia,,Brazil,198667.0
10,Alice,,,,Bras�lia,Brazil,105680.0
30,Frank,,Male,Minas Gerais,Bras�lia,Brazil,339209.0
27,Jack,,Female,,,Brazil,910201.0
27,Amanda,,Female,Paran�,,Brazil,206923.0
30,Victoria,,Male,,Bras�lia,Brazil,973177.0
10,Beverly,,,S�o Paulo,,Brazil,776944.0
27,Nicole,,Female,Cear�,S�o Paulo,Brazil,
30,George,,Male,Minas Gerais,Rio de Janeiro,Brazil,178913.0
27,Alan,,Female,Rio de Janeiro,,Brazil,191665.0
27,Gerald,,Female,,,Brazil,548675.0
30,Jacob,,Male,Pernambuco,,Brazil,932890.0
10,Robert,,,,Rio de Janeiro,Brazil,707640.0
30,Kenneth,,Male,Pernambuco,Rio de Janeiro,Brazil,475756.0
30,Jose,,Male,Pernambuco,,Brazil,897133.0
27,Bryan,,Female,Paran�,,Brazil,72845.0
30,Helen,,Male,Rio Grande do Sul,,Brazil,799174.0
27,Christopher,,Female,S�o Paulo,Bras�lia,Brazil,443725.0
10,Lisa,,,Minas Gerais,S�o Paulo,Brazil,601186.0
30,Stephen,,Male,Rio Grande do Sul,,Brazil,
27,Billy,,Female,Cear�,Rio de Janeiro,Brazil,515099.0
30,Bradley,,Male,Rio Grande do Sul,S�o Paulo,Brazil,897788.0
10,Pamela,,,Rio Grande do Sul,S�o Paulo,Brazil,804923.0
27,Nicholas,,Female,Pernambuco,Bras�lia,Brazil,337708.0
27,Nicholas,,Female,,S�o Paulo,Brazil,233776.0
30,Brenda,,Male,S�o Paulo,Bras�lia,Brazil,337028.0
27,Grace,,Female,Pernambuco,Rio de Janeiro,Brazil,198424.0
30,Austin,,Male,Pernambuco,Bras�lia,Brazil,209260.0
27,Andrew,,Female,Bahia,Bras�lia,Brazil,348341.0
10,Heather,,,Rio de Janeiro,Rio de Janeiro,Brazil,426163.0
30,Jessica,,Male,Rio de Janeiro,Rio de Janeiro,Brazil,372297.0
10,Kevin,,,Pernambuco,Bras�lia,Brazil,763249.0
10,Joe,,,Cear�,S�o Paulo,Brazil,473327.0
27,Robert,,Female,,S�o Paulo,Brazil,148128.0
27,Carolyn,,Female,S�o Paulo,Rio de Janeiro,Brazil,866141.0
10,Anthony,,,,,Brazil,373162.0
30,Martha,,Male,Minas Gerais,,Brazil,471658.0
30,Aaron,,Male,Rio de Janeiro,Bras�lia,Brazil,79417.0
10,Sandra,,,Rio Grande do Sul,,Brazil,
30,Linda,,Male,Bahia,Rio de Janeiro,Brazil,969348.0
27,Theresa,,Female,,S�o Paulo,Brazil,
10,Christina,,,S�o Paulo,S�o Paulo,Brazil,132409.0
30,Thomas,,Male,Paran�,Bras�lia,Brazil,242892.0
10,Lisa,,,Pernambuco,S�o Paulo,Brazil,66327.0
30,Hannah,,Male,,Rio de Janeiro,Brazil,538259.0
10,Beverly,,,,,Brazil,301734.0
10,Karen,,,Rio de Janeiro,Rio de Janeiro,Brazil,735705.0
30,Emma,,Male,S�o Paulo,Bras�lia,Brazil,964827.0
30,Rebecca,,Male,,,Brazil,596904.0
30,Bradley,,Male,Cear�,Rio de Janeiro,Brazil,830308.0
30,Roger,,Male,Pernambuco,Rio de Janeiro,Brazil,877144.0
30,Elijah,,Male,,Bras�lia,Brazil,335226.0
10,Kevin,,,Cear�,,Brazil,158143.0
10,Brenda,,,Rio de Janeiro,Rio de Janeiro,Brazil,
10,Douglas,,,Rio de Janeiro,S�o Paulo,Brazil,838226.0
30,Rebecca,,Male,,,Brazil,273558.0
27,Gabriel,,Female,Rio Grande do Sul,Bras�lia,Brazil,9432.0
30,Janice,,Male,Rio Grande do Sul,Rio de Janeiro,Brazil,358623.0
27,Frances,,Female,Minas Gerais,S�o Paulo,Brazil,66862.0
27,Olivia,,Female,Rio Grande do Sul,S�o Paulo,Brazil,496629.0
10,Richard,,,Minas Gerais,,Brazil,726434.0
27,Nicole,,Female,Rio Grande do Sul,Bras�lia,Brazil,298283.0
30,Grace,,Male,Rio Grande do Sul,,Brazil,
30,Kenneth,,Male,,,Brazil,748845.0
10,Jason,,,,S�o Paulo,Brazil,718823.0
10,Alexis,,,Rio Grande do Sul,Bras�lia,Brazil,724747.0
27,Aaron,,Female,,Rio de Janeiro,Brazil,359468.0
30,Mary,,Male,Cear�,,Brazil,992545.0
30,Gregory,,Male,Minas Gerais,,Brazil,507706.0
30,Marilyn,,Male,Bahia,Rio de Janeiro,Brazil,966846.0
10,Matthew,,,S�o Paulo,,Brazil,492766.0
10,Jonathan,,,Minas Gerais,Bras�lia,Brazil,923555.0
30,Kathryn,,Male,S�o Paulo,S�o Paulo,Brazil,
30,Debra,,Male,Bahia,S�o Paulo,Brazil,252784.0
10,Jessica,,,Bahia,,Brazil,692346.0
27,Dylan,,Female,Rio Grande do Sul,Rio de Janeiro,Brazil,738621.0
27,Ashley,,Female,Bahia,Rio de Janeiro,Brazil,115264.0
30,Wayne,,Male,Minas Gerais,,Brazil,530905.0
27,Sara,,Female,,,Brazil,602880.0
27,Sara,,Female,,Bras�lia,Brazil,541820.0
30,Megan,,Male,Rio Grande do Sul,Bras�lia,Brazil,140491.0
27,James,,Female,S�o Paulo,Bras�lia,Brazil,88291.0
30,Joshua,,Male,,Rio de Janeiro,Brazil,996921.0
30,Christian,,Male,Bahia,Rio de Janeiro,Brazil,803300.0
27,Eric,,Female,Paran�,,Brazil,778855.0
27,Benjamin,,Female,Rio de Janeiro,,Brazil,817568.0
30,Joe,,Male,,,Brazil,957959.0
10,Susan,,,Rio de Janeiro,S�o Paulo,Brazil,305776.0
30,Kenneth,,Male,Bahia,,Brazil,
30,Danielle,,Male,,Rio de Janeiro,Brazil,796994.0
27,Ralph,,Female,Rio Grande do Sul,,Brazil,51086.0
10,Doris,,,Cear�,Rio de Janeiro,Brazil,964216.0
30,Virginia,,Male,S�o Paulo,,Brazil,319845.0
27,Carolyn,,Female,Bahia,,Brazil,817683.0
10,Bobby,,,,Rio de Janeiro,Brazil,
30,Mark,,Male,Paran�,,Brazil,174096.0
27,Donald,,Female,Minas Gerais,,Brazil,614268.0
10,Ralph,,,Bahia,Rio de Janeiro,Brazil,947011.0
10,Sandra,,,Sicily,Milan,Italy,489636.0
30,William,,Male,,,Italy,363252.0
10,Ethan,,,,,Italy,597231.0
30,Douglas,,Male,,,Italy,719272.0
30,Henry,,Male,Veneto,Rome,Italy,438025.0
10,Carol,,,Lazio,,Italy,452780.0
30,Brian,,Male,Piedmont,,Italy,501021.0
10,Beverly,,,Lazio,Rome,Italy,930179.0
30,Emma,,Male,,Rome,Italy,67471.0
27,Larry,,Female,,Milan,Italy,954193.0
30,Randy,,Male,Lombardy,,Italy,804905.0
27,Daniel,,Female,Lazio,Naples,Italy,471590.0
10,Bryan,,,Lombardy,Rome,Italy,
30,Lawrence,,Male,Piedmont,Milan,Italy,793616.0
30,Samantha,,Male,Sicily,,Italy,615597.0
27,Amber,,Female,,Rome,Italy,88113.0
27,Henry,,Female,,,Italy,825758.0
30,Billy,,Male,Apulia,Rome,Italy,956946.0
30,Thomas,,Male,Apulia,Rome,Italy,475175.0
30,Anthony,,Male,,,Italy,287638.0
30,Raymond,,Male,Lazio,,Italy,847665.0
10,Edward,,,Veneto,Milan,Italy,684785.0
30,Jonathan,,Male,Lombardy,,Italy,11872.0
30,Thomas,,Male,,,Italy,417902.0
10,Edward,,,Campania,,Italy,826280.0
27,David,,Female,Lazio,,Italy,765672.0
10,Laura,,,Lombardy,,Italy,793317.0
27,Gabriel,,Female,Lazio,Milan,Italy,505839.0
30,Larry,,Male,Campania,,Italy,439084.0
30,Ashley,,Male,Apulia,Milan,Italy,59355.0
30,Logan,,Male,,,Italy,
27,Susan,,Female,Emilia-Romagna,,Italy,423177.0
27,Amanda,,Female,Emilia-Romagna,Naples,Italy,59723.0
27,Jennifer,,Female,Emilia-Romagna,Rome,Italy,
30,Elijah,,Male,Emilia-Romagna,Naples,Italy,319202.0
27,Ralph,,Female,Piedmont,Naples,Italy,
30,Juan,,Male,Campania,Naples,Italy,98139.0
30,Nathan,,Male,Campania,,Italy,253005.0
27,Sandra,,Female,Sicily,,Italy,347883.0
27,Joan,,Female,Campania,Naples,Italy,900211.0
27,Terry,,Female,Lazio,Milan,Italy,840736.0
27,Gerald,,Female,Campania,Naples,Italy,941939.0
30,Carol,,Male,Emilia-Romagna,Milan,Italy,964799.0
30,Alan,,Male,Emilia-Romagna,,Italy,739005.0
10,Bruce,,,Lombardy,Milan,Italy,225289.0
10,Katherine,,,Sicily,,Italy,169906.0
10,Samantha,,,,Milan,Italy,269955.0
30,Frank,,Male,Apulia,Rome,Italy,980895.0
27,Scott,,Female,Veneto,,Italy,
30,Donna,,Male,Veneto,Naples,Italy,380078.0
30,Brandon,,Male,Piedmont,Milan,Italy,102235.0
27,Janice,,Female,Sicily,,Italy,
10,Margaret,,,Campania,,Italy,738196.0
27,Madison,,Female,Campania,Milan,Italy,865558.0
27,Danielle,,Female,,,Italy,194535.0
27,Hannah,,Female,Veneto,Rome,Italy,691907.0
27,Lauren,,Female,Veneto,Rome,Italy,834434.0
27,Dorothy,,Female,Campania,,Italy,985065.0
27,Scott,,Female,Lazio,Naples,Italy,343392.0
10,Gary,,,,Milan,Italy,737495.0
30,Marilyn,,Male,Campania,,Italy,730006.0
10,Amanda,,,Campania,Naples,Italy,
27,Marie,,Female,,,Italy,
27,Amber,,Female,,,Italy,104966.0
27,Heather,,Female,Piedmont,,Italy,486606.0
30,Christopher,,Male,Veneto,,Italy,904860.0
27,Olivia,,Female,Emilia-Romagna,,Italy,994988.0
27,Arthur,,Female,Apulia,,Italy,798706.0
27,Jordan,,Female,Lombardy,,Italy,109371.0
30,Maria,,Male,Sicily,Rome,Italy,257032.0
10,Nathan,,,Sicily,,Italy,482770.0
27,Nicole,,Female,Lombardy,Milan,Italy,621997.0
27,Danielle,,Female,Campania,,Italy,844888.0
10,Diana,,,Apulia,,Italy,265603.0
27,Teresa,,Female,,Naples,Italy,413616.0
30,Amy,,Male,Sicily,,Italy,463071.0
30,Charlotte,,Male,Veneto,Milan,Italy,859396.0
27,Theresa,,Female,Apulia,,Italy,
10,Sean,,,Campania,Naples,Italy,427577.0
27,Megan,,Female,,,Italy,
10,Rachel,,,Lazio,,Italy,403393.0
30,Sandra,,Male,Lombardy,,Italy,46564.0
27,Daniel,,Female,Apulia,,Italy,171473.0
27,Joyce,,Female,Lombardy,Milan,Italy,959435.0
30,Terry,,Male,,Naples,Italy,
27,Olivia,,Female,Lazio,,Italy,719524.0
27,Douglas,,Female,Veneto,Rome,Italy,827027.0
30,Alice,,Male,Emilia-Romagna,Rome,Italy,399580.0
10,Joyce,,,,Milan,Italy,937178.0
10,Nancy,,,Piedmont,,Italy,427025.0
27,Ryan,,Female,Piedmont,Rome,Italy,712500.0
27,Isabella,,Female,Lombardy,Milan,Italy,726309.0
30,Gloria,,Male,Campania,Rome,Italy,360726.0
27,Gerald,,Female,,Lisbon,Portugal,455971.0
30,Ryan,,Male,Faro,Lisbon,Portugal,846948.0
27,Virginia,,Female,Faro,Porto,Portugal,
27,Julie,,Female,,Porto,Portugal,11624.0
10,Kevin,,,Lisbon,,Portugal,188075.0
27,Virginia,,Female,,Coimbra,Portugal,
27,Carl,,Female,Set�bal,Porto,Portugal,739739.0
10,Virginia,,,Porto,,Portugal,428752.0
27,Julia,,Female,Braga,,Portugal,156442.0
27,Edward,,Female,Leiria,Porto,Portugal,625068.0
10,Sandra,,,Set�bal,Lisbon,Portugal,25926.0
30,Dorothy,,Male,Set�bal,Coimbra,Portugal,451015.0
27,Robert,,Female,Leiria,Porto,Portugal,752159.0
10,Christian,,,Leiria,,Portugal,296615.0
10,Alice,,,Lisbon,Porto,Portugal,977506.0
10,Alexis,,,Aveiro,Coimbra,Portugal,560872.0
27,Denise,,Female,Set�bal,,Portugal,30500.0
27,Robert,,Female,Lisbon,Porto,Portugal,980019.0
10,Noah,,,Braga,,Portugal,288869.0
30,Evelyn,,Male,Santar�m,Coimbra,Portugal,45528.0
30,Beverly,,Male,Santar�m,,Portugal,737634.0
27,Keith,,Female,Porto,Coimbra,Portugal,
10,Sarah,,,,,Portugal,659102.0
30,Steven,,Male,Faro,Coimbra,Portugal,228947.0
30,Christopher,,Male,,,Portugal,79100.0
30,Willie,,Male,Lisbon,,Portugal,826853.0
10,Abigail,,,Braga,,Portugal,80127.0
27,Virginia,,Female,,Coimbra,Portugal,851050.0
30,Ryan,,Male,Braga,Coimbra,Portugal,986347.0
10,Janice,,,Santar�m,,Portugal,820043.0
27,Andrea,,Female,Braga,Lisbon,Portugal,216520.0
27,Pamela,,Female,Porto,,Portugal,162585.0
30,Brittany,,Male,Braga,,Portugal,
27,Linda,,Female,Faro,Coimbra,Portugal,863848.0
30,Vincent,,Male,,Lisbon,Portugal,942414.0
10,Linda,,,Aveiro,Lisbon,Portugal,892030.0
30,Anna,,Male,Aveiro,Porto,Portugal,162812.0
27,Eric,,Female,Set�bal,Porto,Portugal,168665.0
30,Barbara,,Male,,,Portugal,419355.0
10,David,,,Braga,Coimbra,Portugal,
30,Randy,,Male,Porto,,Portugal,806000.0
27,Martha,,Female,Leiria,Lisbon,Portugal,75872.0
30,Joan,,Male,Faro,Lisbon,Portugal,938076.0
30,Virginia,,Male,Aveiro,,Portugal,713072.0
30,Zachary,,Male,Faro,Porto,Portugal,903197.0
30,Anna,,Male,Braga,Coimbra,Portugal,
10,Melissa,,,Santar�m,Porto,Portugal,291805.0
10,Vincent,,,,Coimbra,Portugal,908680.0
27,Steven,,Female,,Coimbra,Portugal,105396.0
27,Gary,,Female,,,Portugal,618761.0
30,Sarah,,Male,Aveiro,Lisbon,Portugal,361591.0
27,Brian,,Female,Santar�m,,Portugal,679454.0
27,Robert,,Female,Braga,Porto,Portugal,738384.0
27,Janet,,Female,,,Portugal,913422.0
27,Evelyn,,Female,Lisbon,Coimbra,Portugal,585533.0
10,Ryan,,,Leiria,,Portugal,594668.0
30,Charles,,Male,Santar�m,Lisbon,Portugal,893955.0
30,Christopher,,Male,Leiria,Porto,Portugal,212381.0
27,Eric,,Female,Faro,Lisbon,Portugal,10447.0
30,Henry,,Male,,Porto,Portugal,351551.0
27,Maria,,Female,Set�bal,Coimbra,Portugal,391012.0
10,Helen,,,Porto,,Portugal,936819.0
30,Joyce,,Male,Leiria,Coimbra,Portugal,492708.0
30,Randy,,Male,Lisbon,,Portugal,97274.0
30,David,,Male,Santar�m,Lisbon,Portugal,547102.0
27,Sean,,Female,Leiria,,Portugal,823245.0
27,Amber,,Female,Leiria,Porto,Portugal,740184.0
10,Virginia,,,,Coimbra,Portugal,392805.0
27,Jacqueline,,Female,Set�bal,Lisbon,Portugal,617860.0
27,Diana,,Female,,,Portugal,792257.0
10,Helen,,,Braga,Porto,Portugal,216310.0
27,Logan,,Female,Braga,Coimbra,Portugal,943415.0
30,Shirley,,Male,Leiria,Lisbon,Portugal,263027.0
27,Mark,,Female,Leiria,Porto,Portugal,404508.0
10,Nancy,,,Santar�m,Lisbon,Portugal,
30,Wayne,,Male,Faro,,Portugal,314273.0
30,Judith,,Male,Braga,,Portugal,678818.0
10,Ronald,,,Set�bal,Lisbon,Portugal,925857.0
30,Carol,,Male,Porto,Coimbra,Portugal,994241.0
30,Bobby,,Male,,Lisbon,Portugal,297161.0
30,Kathleen,,Male,Set�bal,Lisbon,Portugal,852097.0
27,Carol,,Female,Braga,Porto,Portugal,152210.0
10,Judy,,,Faro,Coimbra,Portugal,418842.0
10,Randy,,,Santar�m,Porto,Portugal,153862.0
27,Aaron,,Female,Braga,Porto,Portugal,377989.0
30,Bradley,,Male,Porto,,Portugal,255093.0
27,Jean,,Female,Porto,,Portugal,816316.0
30,Paul,,Male,Lisbon,,Portugal,42300.0
